App,Review,Rating,Date,Price (?)
Ola,poor service many times book ola but not booking for 2 hours,1,2025-10-29 00:00:00,101
Ola,good and prompt service given,5,2025-10-29 00:00:00,280
Ola,"driver apni marji karte hai. na location per aate hai,na ride cancel karte hai. 30 minut tak argument kiya per ride cancel nhi ki. ola is finished coz of driver's attitude.",1,2025-10-29 00:00:00,137
Ola,"Drivers are demanding for prepayment before completing trips and are unwilling to pick up users. If payments are made for Ola, drivers request that users pay directly to them, either online or in cash, if not they will cancel the ride. Additionally, some drivers scold users for redeeming coupons and ask for extra money. drivers stopping the vehicle in the middle of the road, especially if they are aware of infants or newborns on board.",1,2025-10-29 00:00:00,180
Ola,very bad cannot even complain properly throught customer care executive i complained through app abt the ride iam not assured that complained has been registor or not,1,2025-10-29 00:00:00,224
Ola,"Terrible Experience with Ola – Overcharging & Horrible Customer Support I have had the absolute worst experience with the Ola app. After paying the cab driver directly, I was shocked to see that Ola charged me again – first from my Ola Money balance, and then from my Ola Wallet as well! This is double-dipping at its finest! I immediately contacted Ola’s support team to raise the issue, but they completely ignored me. Not only did they fail to resolve the problem",1,2025-10-29 00:00:00,111
Ola,They track the routes where you are traveling often and then hike prices. Cab assignment is pathetic. Services like Rapido and Uber give better pricing and more faster vehicle assignment.,1,2025-10-29 00:00:00,180
Ola,nothing.Excellent service . good job.,5,2025-10-29 00:00:00,123
Ola,"previously ola works best, but now it is taking too much time to book after booking also driver doesn't respond and cancelled the ride, now using ola is waste of time",2,2025-10-29 00:00:00,189
Ola,it's way used app with zero scam. the app also gives authentic feel it's damn useful usually in pune but it doesn't has access in some areas but it very useful application ??,4,2025-10-29 00:00:00,249
Ola,so good ola,4,2025-10-29 00:00:00,194
Ola,"Worst experience with auto driver, charging extra after reaching destination, I mean not even 20% extra, he charged almost double the fare price. just worst",1,2025-10-29 00:00:00,130
Ola,"Subject: Formal Complaint Against Ola Cab Driver for Overcharging and Harassment - Request for Apology and Account Suspension Dear Ola Customer Care Team / Grievance Officer, I am writing to lodge a formal complaint regarding a distressing experience with one of your cab drivers during a booking made on [Date of Booking - from image: Recent, around October 29, 2025]. My name is Manish Kumar Suman, residing in Kota, Rajasthan.",1,2025-10-29 00:00:00,147
Ola,very bad experience ???? all riders blackmailing on middle for more money,1,2025-10-29 00:00:00,273
Ola,very useful this ride,5,2025-10-29 00:00:00,141
Ola,worst experience.,1,2025-10-29 00:00:00,87
Ola,baicort,1,2025-10-29 00:00:00,282
Ola,cab not pick ride on time,3,2025-10-29 00:00:00,240
Ola,bad user experience and applying 60rs after cancelation,1,2025-10-29 00:00:00,201
Ola,The worst experience not once every time the same issue always shows an incorrect route and driver asking 500 for just 8 km uninstalled app . I will never ever use this app,1,2025-10-29 00:00:00,139
Ola,"Zero customer support, at least for auto rides. There is literally no way to contact anyone if you have an issue. Namma yatri is much better. This link m.me/olacabs literally goes nowhere. How about an email address or, better still, a phone number? Edit: you know how i can write to you? If you supply an email address.",1,2025-10-29 00:00:00,135
Ola,"no I don't want to buy an electric scooter every time I open your app because I already own 2 motorcycles. tu apna kaam kar na, I want a cab and that's it. there is another app for buying 2 wheelers called bikewale. stay in your lane Ola",1,2025-10-29 00:00:00,265
Ola,are you still Looking for a best driver for me? ???? 100 of times seen this msg on screen but no one are accepting... I think captains are switching from ola..no one using,1,2025-10-29 00:00:00,82
Ola,"simply looting public and riders. not even once my bike ride got placed. Just share auto app. hope ?? for developed India.....,,,,,",1,2025-10-29 00:00:00,262
Ola,I used to use ola then it started having prblms with the ride I booked again today it's been 7 riders they accepted my ride and then cancelled it now it's been almost more than 45 min I have been waiting the rider to come at location everyone is just calling and asking the location and then cancelling the ride,2,2025-10-29 00:00:00,258
Ola,"Worst app , worst management and compliance, always the driver says the commission is high and gets more money then a normal auto. It's become annoying and frustrated.",1,2025-10-29 00:00:00,77
Ola,I had booked an auto for a particular destination but my auto driver halted the auto 1.9 km away from the destination and ended the trip. and asked me to pay extra for the remaining distance.,1,2025-10-29 00:00:00,77
Ola,very good service thank you,4,2025-10-29 00:00:00,224
Ola,Third class support and service till date. 1. Bad support - incidents where false charges are made for outstation trips find no support at OLA 2. Overcharges at drop vs when booked 3. Does not let you pay during the trip and you end up paying in cash that you don't have 4. Crashes when viewing your payment methods..... Ola is now my last preference. I now pick Nammayatri over Rapido over Uber over Ola.,1,2025-10-29 00:00:00,261
Ola,impolite drivers and horrible irresponsive management. one time i had my bag left in an auto. driver charged me money only to return my bag. Other time in an auto driver stopped auto midway and started consuming something from mutiple packets. when i asked him to stop it and drop me first. he asked me to get down or wait for him. Poor ola management take no care or responds to safety of women. Be careful while using ola. Managementbis sleeping.,1,2025-10-29 00:00:00,106
Ola,No more what it used to be. Doesn't take care of their drivers and they harass the customers in turn. Eventually customers shift to other providers.,1,2025-10-29 00:00:00,298
Ola,nice cab service,5,2025-10-29 00:00:00,120
Ola,useless app. other apps like Rapido are much more reliable . atleast you can get a ride in other taxi apps,1,2025-10-29 00:00:00,168
Ola,"Drivers are demanding more than fixed fare , also ride cancellation without any intimation is high even at areas like the pune junction getting ola cab is very hard at night time",1,2025-10-28 00:00:00,181
Ola,Unexpected Final price is increased at the end of the ride.,1,2025-10-28 00:00:00,117
Ola,very good driver no drink no smoking,5,2025-10-28 00:00:00,220
Ola,thanku ola,5,2025-10-28 00:00:00,223
Ola,"Traveling along with the family in the midnight, driver accepted the ride and was not picking the calls. Such insecurity should be juatified. Also many number of drivers were asking to charge by meter. Why the hell this mess should be in the middle of the night. The service by ola not found worthy and incapable in helping passengers who are in need & specially in the midnight. Very dissatisfied and disappointing. If not capable enough to prevent such unethical practices then you're not welcomed.",1,2025-10-28 00:00:00,100
Ola,amazing service,5,2025-10-28 00:00:00,177
Ola,Cab drivers are picking rides while eating paranthas. After wait of 20 minutes u cancel the ride they charge you cancellation fee.,1,2025-10-28 00:00:00,175
Ola,there is no any contact number of oka or complain number where we can get info about ola.,1,2025-10-28 00:00:00,122
Ola,"Very bad experience,ola is charging much more than what is shown while booking . there is no grievance redressal system. I have sent mail multiple times till date no one contacted for resolution.",1,2025-10-28 00:00:00,271
Ola,Ola drivers are demanding more money from what it's shown in the app. It's quite common now. Ola should seriously look into this. If we are not paying the money then drivers are threatining us,1,2025-10-28 00:00:00,270
Ola,very good service. I always prefer.,5,2025-10-28 00:00:00,85
Ola,"The Ola app is good and easy to use, but the main problem is with drivers at night. Most of the time, drivers accept the ride and then refuse to drop at the destination or cancel after calling. This happens regularly during late hours, which causes a lot of inconvenience. Ola should take strict action against such drivers",1,2025-10-28 00:00:00,228
Ola,It's very deficit to download invoice after completion of ride. I'm cheesing from last 5 days but no option to download.,1,2025-10-28 00:00:00,298
Ola,nice behavior,5,2025-10-28 00:00:00,193
Ola,scammers first delay the ride then charges 100% cancellation fees,1,2025-10-28 00:00:00,135
Ola,"I am extremely disappointed with my recent experience using the Ola app. The driver for my Prime Plus ride intentionally canceled the ride but pretended it was still active, ultimately charging me double the amount for the same trip. Despite raising multiple complaints through the Ola Support section and even escalating the issue to the Nodal Officer, I have not received any call, refund, or even an email acknowledgment. This clearly shows poor accountability and lack of customer service.",1,2025-10-28 00:00:00,270
Ola,well service,5,2025-10-28 00:00:00,178
Ola,best app easy to use,5,2025-10-28 00:00:00,80
Ola,"Your app used to provide good service earlier, but the option you have given drivers to choose customers based on their preference is wrong. Because of this, drivers are not picking up customers from nearby locations, which causes a lot of inconvenience. I book a ride an hour in advance to go to Bandra Terminus, but drivers keep canceling the trip. Strict action should be taken against this.",1,2025-10-28 00:00:00,112
Ola,best but sometimes not pickup phone,5,2025-10-28 00:00:00,221
Ola,Ola should suggest faster route,4,2025-10-28 00:00:00,164
Ola,price is too much,3,2025-10-28 00:00:00,104
Ola,very bad and many driver cancell my trip and demand extra amount...,1,2025-10-28 00:00:00,80
Ola,"This is not a reliable platform, never book travel on this platform, use other apps if you don't want to miss your train flight or other important tasks.",1,2025-10-28 00:00:00,104
Ola,prise is too high,1,2025-10-28 00:00:00,166
Ola,Poor and Worst,1,2025-10-28 00:00:00,147
Ola,quickly service.,5,2025-10-28 00:00:00,278
Ola,It is very good and affordable,5,2025-10-28 00:00:00,131
Ola,"Worst experience in my life time, there is no fast accept for the bookings It takes too long to accept the cab by the drivers What is the use of this app when we are in an emergency situation then what we have to do Please take it as a serious case",1,2025-10-28 00:00:00,66
Ola,driver is not coming soon,3,2025-10-28 00:00:00,143
Ola,Super App.,5,2025-10-28 00:00:00,217
Ola,i don't even feel like giving it one star only,1,2025-10-28 00:00:00,197
Ola,Askin too much fare,1,2025-10-28 00:00:00,152
Ola,travel made easy through OLA,5,2025-10-28 00:00:00,298
Ola,Worst application to use for travel Shows less money at ride start then increases price when reached destination. Worst worst worst worst worst worst worst worst worst worst worst worst worst worst worst worst worst worst worst worst May your stock price go down and everyone forget about ola.,1,2025-10-28 00:00:00,147
Ola,bohat achcha,5,2025-10-28 00:00:00,90
Ola,"using ola ride was easy & time saving, but since last month it's deleting my ola rides history which is major problem, since I'm using it for travelling & official meetings and need to submit the bills for the same. because of the rides history getting deleted automatically I'm not able to get the bills from ola. the app doesn't even have customer support number to resolve this issue and im not receiving any bills or payment done on email even after verifying my email, need support or I quit OLA",1,2025-10-28 00:00:00,232
Ola,"nothing works, just keeps on loading / updating ride details...then get charged for cancel coz nothing shows up",1,2025-10-28 00:00:00,119
Ola,"left one of my belongings in the ride, however the app has a support section but its not working at all always showing article not found, time wasted on this",1,2025-10-28 00:00:00,193
Ola,??? ????? ?? ??? ??? ????? ??? ?? ???? ????? 55 ??? ????? ??????? ?? ???? ???? ??? ?? ??? ??????? ?? ??????????? ?? ?? ??,1,2025-10-28 00:00:00,97
Ola,expensive as compared to other apps,1,2025-10-28 00:00:00,135
Ola,this is the 4th time in this one month that the driver arrives in an auto which is not registered. with a different registration number. And today driver is so rude.,1,2025-10-28 00:00:00,104
Ola,Kumar is a polite and well mannered person.,5,2025-10-28 00:00:00,214
Ola,"useless , maps not updated , does not recognize places.",1,2025-10-28 00:00:00,171
Ola,"I am using ola from 5 to 6 years , all was good but now the days I am not able to found auto or taxi , on same place I am getting taxi from Rapido and uber ..this both app i downloaded after frustration of Ola",1,2025-10-28 00:00:00,130
Ola,very very very pathetic experience i really don't understand why is this even there existing in this universe jb yeh koi suvidha nhi de skta h toh baar baar ride cancle karte h log location pr aane ke baad cancle kar dete h why are they even working when they don't feel like doing anything Mai generally nhi rate karti hu koi aap ya website but today I am really very frustrated plz if it is possible look into the matter immediately or agr koi suvidha nhi mil skti h toh plz isko bnd kare,1,2025-10-28 00:00:00,229
Ola,"All scheduled trips get cancelled by the drivers, the purpose of scheduling the trip is lost ??.",1,2025-10-28 00:00:00,121
Ola,Perfect cab app??,5,2025-10-28 00:00:00,182
Ola,service not good,2,2025-10-28 00:00:00,240
Ola,Map not stable,1,2025-10-28 00:00:00,266
Ola,olaaaa,5,2025-10-28 00:00:00,208
Ola,supar jarni,5,2025-10-28 00:00:00,216
Ola,"No invoice, Scamster Drivers, No support from OLA This app is bad on so many levels. The company calls them innovative but doesn't have basic features or any basic security. Drivers scam people and Ola can't do anything. Please do proper background checks before assigning drivers.",1,2025-10-28 00:00:00,112
Ola,"I’ve been using Ola for a long time and generally had a good experience. But recently, in September, I took a ride worth ?106 and paid the amount via UPI after reaching the destination. Despite that, Ola keeps showing ?106 as due under Ola Postpaid and sends me repeated messages, which is very frustrating. I’ve already emailed them with all the details, but received no response. My complaint keeps getting forwarded to Ola Financial Services, yet no action is taken.",2,2025-10-28 00:00:00,171
Ola,Drivers are insisting extra money even after selecting extra option,3,2025-10-28 00:00:00,208
Ola,jhinga Lala hurr hurr????,4,2025-10-28 00:00:00,212
Ola,"my experience with ola is very bad as when I book prime sedan for 250 rupees the driver was asking for 600-700 rupees. and this not only happen once another driver also gave me the same situation. if the real prices is 600 why ola app price is showing 250 rupees, ola should fix it or else block all those drivers who are charging an extraordinary amount.",1,2025-10-28 00:00:00,88
Ola,"Ola does not provide any Invoice for travels try avoiding ola and explore other options if you need invoices for reimbursement. ""7985477"" is the ticket number. No resolution till now.",1,2025-10-28 00:00:00,245
Ola,"always they change the driver at last moment ,it will show another few minutes to reach ,likewise the total waiting period will be around half an hour for just 10min journey",1,2025-10-28 00:00:00,270
Ola,"Updated to latest version of The app and now when I try to login it gives me an ""invalid captcha"" message. I am using a US number, not an Indian number.",1,2025-10-28 00:00:00,208
Ola,this ride very easily provide and not expensive,5,2025-10-28 00:00:00,97
Ola,Drivers are so rude and unprofessional ola is charging customers incorrectly drivers are cancelling the rides and they are charging form customers account horrible app deleting it,1,2025-10-28 00:00:00,150
Ola,Most of the time the drivers come on time with cars in condition. Nonetheless I contacted them thru their messenger link for a safety issue with a driver but never had more than an automated answer. At least they should unpair the concerned driver. There is no consideration for the users which includes their safety.,2,2025-10-28 00:00:00,265
Ola,Good. Most of the vehicles are clean and in good condition.,4,2025-10-28 00:00:00,145
Ola,no driver accept the ride,1,2025-10-28 00:00:00,207
Ola,very well,5,2025-10-27 00:00:00,296
Ola,ola drivers are very politr,5,2025-10-27 00:00:00,284
Ola,too bad drivers are rude ??,1,2025-10-27 00:00:00,250
Ola,"Using the Ola app these days has become quite frustrating for customers. Previously, I could easily download invoices from the ride history section, but now the “Get Invoice” option has been disabled. Even after submitting a request, I do not receive invoice emails, which are essential for reimbursement purposes. Moreover, the app and website do not provide any customer service contact number or email address, and there is no available option to raise complaints within the application.",1,2025-10-27 00:00:00,62
Ola,nice ??,5,2025-10-27 00:00:00,168
Ola,very very very bad & Savage app .,1,2025-10-27 00:00:00,250
Ola,Meri good,5,2025-10-27 00:00:00,214
Ola,bad service totally not satisfied if you are book a cab or taxi etc they first calculate and after that they have confirmed I have yesterday book a ride but driver said that he can't complete the ride because tip was small faltu application don't download or use,1,2025-10-27 00:00:00,214
Ola,achcha hai lekin ab expensive ho gaya hai pehle jis ride ke 100 lagte the ab us ke 250 lagne lage hain.,3,2025-10-27 00:00:00,223
Ola,Nice and clean ride,5,2025-10-27 00:00:00,195
Ola,"For last 45 mins I was trying to book any ride. Even if adding add on amount, ride was not being confirmed. As I tried another app and they confirmed within 5 mins. This is 'your' inability to confirm a ride within time then why customer should pay charges? Moreover, after you applied this 'add on' feature to your app,driver are not confirming rides without that. This is insane. If it will be continue like this, you better will have to face great decline in your customer as per my understandings",1,2025-10-27 00:00:00,236
Ola,on taim pic,5,2025-10-27 00:00:00,205
Ola,riders should stay in left side,5,2025-10-27 00:00:00,296
Ola,this app is very disgusting in this app the drivers are doing Hashmi and with the customers and are not accepting rights on time there was a emergency and we had to reach station but our train live because of those damn people I want a lot of improvement or I will never uninstall this mobile in my app this app only takes place in my mobile and there is no sense of this stupid app please please improve a lot or I will or I will write a case in court you don't know who my father is stain your hhu,1,2025-10-27 00:00:00,207
Ola,nic aap,5,2025-10-27 00:00:00,158
Ola,pickup from Master Canteen rly stn bbsr is difficult as we have to come to main rd with luggage nearby police station.,5,2025-10-27 00:00:00,265
Ola,Map route not correct,1,2025-10-27 00:00:00,110
Ola,very good??????,5,2025-10-27 00:00:00,70
Ola,"worst literally worst customer services I booked a cab and at the end of the ride the driver demanded ?4850 instead of ?340 saying u should pay 4850 because it's saying and maybe that an app glitch, pay the amount for now and wait for 2 days, driver said he will raise a complaint regarding to that and after 2 days I should get a call from official ola and giving my money back, it's been 2-3 days no response ntg happened. Hope ola gets what it deserves. Praying on this worst app downfall",1,2025-10-27 00:00:00,140
Ola,A good driver with very good condition of wagonR. I enjoyed the ride.,5,2025-10-27 00:00:00,229
Ola,Extremely Greedy Mo*******s,1,2025-10-27 00:00:00,105
Ola,"??? ?? ?????? ?? ??? ?? ?? ?????? ?? ?????? ???? ?????? ???? ???? ?? ????? ??? ????? ???? ????? ???? ?? ???? ???? ?????????? ?? ?? Ola has hired goons who misbehave with customers and take more money, that is why there is no Ola helpline number, this is the worst platform.",1,2025-10-27 00:00:00,89
Ola,very nice ??,5,2025-10-27 00:00:00,89
Ola,Very Bad app No Use of this trash Prices are okish Very difficult to get auto in an crowded area Even after waiting for 20mins didn't get an auto,1,2025-10-27 00:00:00,66
Ola,"worst cab booking app I've ever seen. I've booked three rides till now for outstation. and they charged more than expected charges. if they are taking us from a long path on their own, they charge extra from us, if they are stopping for filling cng in their car, they'll charge for this as well for multiple stops which are not even mention in invoice. also they charged around INR 3200 extra from me in my last ride apart from toll tax and actual charge shown on app. worst cab booking app.",1,2025-10-27 00:00:00,193
Ola,Frustrated app bhai if u don't want to work properly so don't do it na why do u worry hate it,1,2025-10-27 00:00:00,111
Ola,worst app ever don't book your ride in this app driver don't accept ride when it's need or even in emergency i hate this app,1,2025-10-27 00:00:00,103
Ola,I book ola bike and we were traveling from one location to my house the amount was rs 106 and I payed direct to the company and after reaching my home my ride was shouting at me for why did you paid to company directly and he was fight with me on middle road and using bad words old provide very bad service old service is not good at all I am try to contact ola customer service but can't find the number the service is too bad old is wast to use please don't book in ola it's totally wast,1,2025-10-27 00:00:00,136
Ola,"proper location not serching this app, pls update ola app.",1,2025-10-27 00:00:00,54
Ola,amezing,5,2025-10-27 00:00:00,129
Ola,"I have been a user of Ola cabs for a decade now, unilateral trip cancellation by drivers still continues. At times Ola levied cancellation charges though it wasn't initiated by me. There's no calling option for grievance redressal. Since a year now I also use other cab hailing Apps, where the cancellation initiated by drivers is much less. Today I experienced two successive cancellations for a pre-scheduled airport pickup trip and I'm not at all willing to bear the charges 60 INR. Bye bye Ola!",3,2025-10-27 00:00:00,195
Ola,"driver was very friendly, helpful and a superb driver...",5,2025-10-27 00:00:00,205
Ola,same issue driver taking the ride and at time of bording asked to cancel the ride and payment offline... complaint to ola but no response,1,2025-10-27 00:00:00,193
Ola,poda potta,1,2025-10-27 00:00:00,253
Ola,very nice service given,5,2025-10-27 00:00:00,67
Ola,Best Service provider...????,5,2025-10-27 00:00:00,92
Ola,too much more expensive than others,1,2025-10-27 00:00:00,129
Ola,useful,5,2025-10-27 00:00:00,222
Ola,"? 1 Star Absolutely pathetic service! I was standing at my current location for over an hour, and not a single Ola driver showed up. The fare was ?86, and clearly, none of the drivers wanted to take the ride because the price wasn’t “high enough.” It’s ridiculous that rides only get accepted when the fare goes above ?200! What’s the point of showing available cabs if no one actually comes? Ola seriously needs to fix this greedy driver issue and improve their service. Total waste of time.",1,2025-10-27 00:00:00,269
Ola,Worst Experience With Ola every time drivers demand extra cash than the app display us and if we don't give them they refused to go.Drivers are impolite and rude always wants extra money than the app.,1,2025-10-27 00:00:00,280
Ola,Not at all satisfied with app performance. not able to download invoice for the past ride. history is showing only for latest ride. even after complaining on customer support still no resolution.,1,2025-10-27 00:00:00,196
Ola,Ola drivers are charged extra money.,1,2025-10-27 00:00:00,152
Ola,"Old bills are not available on app, such a harassment. I will never recommend Ola. Even a new app like Rapido has options to recover old bills. But ola does not have. Truly hopeless.",1,2025-10-27 00:00:00,153
Ola,all services good ??,5,2025-10-27 00:00:00,178
Ola,"These days it is worst. Nobody can claim the amount as you can never receive the invoice copy. Support, Grievance officer no. and customer care is for name sake.",1,2025-10-27 00:00:00,242
Ola,good service happy customer,5,2025-10-27 00:00:00,76
Ola,Totally worst app. The price of this app is always high as compared to all others apps. Wether u want to travel a short distance or a long distance this app always show high price.,1,2025-10-27 00:00:00,278
Ola,very good ??????,5,2025-10-27 00:00:00,242
Ola,nice Ap,5,2025-10-27 00:00:00,106
Ola,"everytime ola apps works differently, I'm checking my October month rides in app it's not showing, it shows only last 5 rides.",1,2025-10-27 00:00:00,250
Ola,the most worst cab provider in country. no control on drivers and with too much costs,1,2025-10-27 00:00:00,127
Ola,"not able to pay by upi , I was forced to pay by cash and driver did not have perfect change",2,2025-10-27 00:00:00,100
Ola,Given the price rate takes a long time to confirm.,3,2025-10-27 00:00:00,133
Ola,mare pasand aap,5,2025-10-27 00:00:00,189
Ola,"a big scam in Pune drivers charge based on their convenience stating that the govt. has changed rules n all. nowadays no driver accept rides if distance is short or unless you tip them. recently drives say they have started chanting based on kilometers, why do you even give the estimates fare when it can go 50% more in actual.. major refining needed.",1,2025-10-27 00:00:00,100
Ola,worst app.,1,2025-10-27 00:00:00,113
Ola,"one of the worst app to be used please don't make use of this no invoice, all malpractice and lots of issue while searching drive and etc",1,2025-10-27 00:00:00,75
Ola,worst service.... drivers accepting rides and cancelling with a gap of 15 min this resulted me a delay to catch the flight.,1,2025-10-27 00:00:00,163
Ola,"This is the worst app I use, driver cancels the cab but cancellation fees are charged from the customer....",1,2025-10-27 00:00:00,136
Ola,pathetic cab service with goons hired for drivers. The app misrepresents fares and then the drivers harass the customers for extra money threatening to be violent.,1,2025-10-27 00:00:00,264
Ola,always available with economical ride and convenience,5,2025-10-27 00:00:00,117
Ola,great service ola,5,2025-10-27 00:00:00,226
Ola,best for every one.. I can highly recommend ola for anyone,5,2025-10-27 00:00:00,172
Ola,I PURCHASED OLA ELECTRIC USING THIS APP AND I WANT TO SAY BOTH APP AND PRODUCT ARE WORST. THERE IS NO OPTION FOR SERVICE RELATED QUERY IN APP. MOTOR OF OLA ELECTRIC BECOME FAULTY WITHIN 6 MONTHS. IT IS IN THE SHOWROOM FROM LAST 40 DAYS. IN EVERY 20 DAYS IT needs to update. my ola scooty used to be in ola service centre and i am using my ola activa. worst services by ola.,1,2025-10-27 00:00:00,139
Ola,"worst experience with ola,not at all giving fare rate.",1,2025-10-27 00:00:00,216
Ola,Worst app as on 11th September I booked auto for station but after 15 minutes auto driver self cancel ride without any communication and 15 rs for cancellation debit in my account one more bad experience on 26th October 2025 there has been heavy rain and I tried to book a cab but nobody accepted and time to time fare has been hiked It's gone 250 to 500 in 10 minutes so they were officially robber . even I offered 50 rs more but still they have not satisfied so do not use ola next time,1,2025-10-27 00:00:00,199
Ola,fraud fraud fraud fraud fraud Jo paise dikha raha hai vah ask me extra pay morning ka time hai din ka time hai tab bhi tumko jyada Paisa chahie yaar thoda sharm karo yaar thoda sharm karo sabse gandi aur bakwas ola hi hi,1,2025-10-27 00:00:00,129
Ola,one cannot be fully dependent on ola it can not be trusted it servers can crashes anytime,1,2025-10-27 00:00:00,106
Ola,best and eco-friendly driver,5,2025-10-27 00:00:00,280
Ola,"whenever I m booking ola, drivers asking extra amount company known the. issue but still not resolved",5,2025-10-27 00:00:00,92
Ola,95% ola doesnot come only 5% chance to come please make some adjustment so that we can trust 100% on ola whenever needed.,1,2025-10-27 00:00:00,290
Ola,"Customer support is flawed by design. it is easy to submit a complaint, but a bot responds with no option to continue the conversation. An email address was shared to escalate. But response from that email is more robotic which reads ""...we concluded..."" without elaborating the imminent questions like the ""why"" and ""how"". Again, there is no option to continue the conversation. The complaint management process is designed in such a way to discourage users from complaining.",1,2025-10-27 00:00:00,168
Rapido,best rider,5,2026-03-30 00:00:00,125
Rapido,easy to travel ??,5,2026-03-30 00:00:00,95
Rapido,Good and prompt service.,5,2026-03-30 00:00:00,130
Rapido,very good,5,2026-03-30 00:00:00,135
Rapido,Very Easy to travel anywhere at any time in City.,5,2026-03-30 00:00:00,65
Rapido,thankyou,5,2026-03-30 00:00:00,135
Rapido,good ride ??,5,2026-03-30 00:00:00,140
Rapido,really very smooth drive nice experience,5,2026-03-30 00:00:00,135
Rapido,nice,5,2026-03-30 00:00:00,90
Rapido,Bike Rapido is Superb.,5,2026-03-30 00:00:00,95
Rapido,"extra fare option must be removed, captains are not accepting rides without extra fare",1,2026-03-30 00:00:00,95
Rapido,worst for emergency services,1,2026-03-30 00:00:00,135
Rapido,rapid. bike on nhi ho Raha,2,2026-03-30 00:00:00,120
Rapido,amazing ??,5,2026-03-30 00:00:00,115
Rapido,very unprofessional behavior from rapido drivers and rapido customer care agents .. very careless rapido drivers use abusing words.. please do not use rapido application.. these people are not worth it.. no stars should be given to these people's,1,2026-03-30 00:00:00,105
Rapido,good,4,2026-03-30 00:00:00,85
Rapido,good service,5,2026-03-30 00:00:00,110
Rapido,ankit,5,2026-03-30 00:00:00,65
Rapido,rider lasy hai sab frist booking pr sab soo rhe hai ??????????????,1,2026-03-30 00:00:00,125
Rapido,"Use Uber moto instead of Rapido it's prior and cheaper as well, not even asking for extra cash.",1,2026-03-30 00:00:00,120
Rapido,best way,5,2026-03-30 00:00:00,115
Rapido,Fake location showing in rapido application so captain charges full amount without dropping my destination and repido support team also not help me. I request to all please stop using rapido application,1,2026-03-30 00:00:00,95
Rapido,rapido is good app,5,2026-03-30 00:00:00,160
Rapido,waste app in the world drivers also worst customer support are very ignorant and waste i did not want to give one star but for the review i am give such a nonsenes app,1,2026-03-30 00:00:00,150
Rapido,Same captain not pick ride it take too long time.,2,2026-03-30 00:00:00,115
Rapido,"I have a complaint about Rapido, and it is that I booked a car on Rapido, and while getting out of the car, my wallet was left behind. That wallet contained my important documents and money, and I never got it back.",1,2026-03-30 00:00:00,75
Rapido,no help line support don't use this application,1,2026-03-30 00:00:00,105
Rapido,exilant,5,2026-03-30 00:00:00,70
Rapido,very good behaviour,5,2026-03-30 00:00:00,65
Rapido,today I booked a ride at 230 fare and after ride completed driver asked me 370. worst experience I've ever seen. driver was shouting using abuse language and passing unnecessary comments. There was neither driver contact number nor any rapido customer care number. Very bad app aa thhoo rapido. Trying to contact with customer support but there is no reply. very bad experience.,1,2026-03-30 00:00:00,125
Rapido,please remove this driver name Subhash chavan mh-12-yl-1132. First of all he took 15 min to come on pickup point and then after he refused to go to dropping point after knowing the location and also he was forcing me to cancel the ride .,1,2026-03-30 00:00:00,125
Rapido,best for ????,5,2026-03-30 00:00:00,160
Rapido,"Worst app, not showing location properly.",1,2026-03-30 00:00:00,90
Rapido,"the app can't fix the driver's timing and it changes according to the driver there is no priority given to the customer,it should fix the drivers arrival duration and should pay compensation to the consumer for delay and loss of its precious timing , and one more thing is the payment should be done to the app so that there is no extra charges applied to the customer.",1,2026-03-30 00:00:00,105
Rapido,most helpur,5,2026-03-30 00:00:00,90
Rapido,very good service,5,2026-03-30 00:00:00,70
Rapido,Great app,5,2026-03-30 00:00:00,80
Rapido,driver attitude nice ??,5,2026-03-30 00:00:00,110
Rapido,super comfortable ride,5,2026-03-30 00:00:00,75
Rapido,"awesome, very useful,cheaper, fast booking with very good service",5,2026-03-30 00:00:00,120
Rapido,very nice service ?? & very good person ?? ??,5,2026-03-30 00:00:00,90
Rapido,costly.....riders accept only after getting tips.....like it has become their routine of not accepting untill after getting extra,1,2026-03-30 00:00:00,130
Rapido,bestest,5,2026-03-30 00:00:00,130
Rapido,fraud rapido company,1,2026-03-30 00:00:00,85
Rapido,superb,5,2026-03-30 00:00:00,130
Rapido,rapido good service and,5,2026-03-30 00:00:00,120
Rapido,aap ki hospitality itni gandi aa rhi h koi bhi driver booking accept hi nhi kr rhe h kabhi kisi ko emergency hoti h or aap log accept hi nhi krte ho booking,1,2026-03-30 00:00:00,90
Rapido,Auto driver is very nice Person,5,2026-03-30 00:00:00,105
Rapido,very nice,5,2026-03-30 00:00:00,120
Rapido,Fare increased for no reason,1,2026-03-30 00:00:00,70
Rapido,very very very very very very very bad experience my travel from srinivasapuram to SWIMS HOSPITAL this morning just 2 km the rider taken 1 1\2 hours 8 km rides very bad experience humble request to TIRUPATI people avoid this bike service best town service buses time and money and safety,1,2026-03-30 00:00:00,80
Rapido,I am using this app from last 3 years. in Bangalore it works properly but in other states the same problem occurs that the driver starts asking more money than showing in app. I have raised multiple concerns to the support team but looks like they are either helpless or careless. Not recommended specially in madhurai as there have been multiple occasions where they are charging more,2,2026-03-30 00:00:00,55
